placeInfo/address,theme,city,imageUrl,placeInfo/latitude,placeInfo/longitude,placeInfo/id,placeInfo/numberOfReviews,rating,lang,text,placeInfo/name,placeInfo/rating,placeInfo/webUrl
"حي, Shamasan, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipP74qG3gV0_oF-bFYnnSUg1WQLMVJ5HcKUuR7oe=w408-h305-k-no,18.2253125,42.4998125,ChIJMc0JL29U4xURfaaTpd2Hch0,114,3,ar,لاباس,Star Pies Restaurant,3.7,https://www.google.com/maps/search/?api=1&query=Star%20Pies%20Restaurant&query_place_id=ChIJMc0JL29U4xURfaaTpd2Hch0
"9HP7+92R, King Abdulaziz Rd, Al'awayshah, Tabuk 47914, Saudi Arabia",Punjabi restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipN7O0CHH5ijxqBd1uaLeQHXmWFaaAxxrlJUvIMO=w426-h240-k-no,28.3859785,36.5625061,ChIJnc4LFqutqRURq4clmXzG5Ow,23,2,ar,لاباس فيه لكن اللحم اعطيه 2/10,مطعم عالية إبراهيم العطوي بتبوك,3.9,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%B9%D8%A7%D9%84%D9%8A%D8%A9%20%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85%20%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D9%8A%20%D8%A8%D8%AA%D8%A8%D9%88%D9%83&query_place_id=ChIJnc4LFqutqRURq4clmXzG5Ow
"9HXJ+XH5, Sultanah, Tabuk 47312, Saudi Arabia",Pakistani restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipMw_nysl-Hm8d0AfiDrc7Q9b5wpkSmJwn2xg3hG=w408-h544-k-no,28.3998943,36.581482,ChIJ-cdtvGytqRUR438V9p-Uncs,182,2,ar,لاباس يحتاج شوي اهتمام,مطعم قمة باكستان,4,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%82%D9%85%D8%A9%20%D8%A8%D8%A7%D9%83%D8%B3%D8%AA%D8%A7%D9%86&query_place_id=ChIJ-cdtvGytqRUR438V9p-Uncs
"8804 Abd Al Rahman Al Toubaishi, Al Andalus, 2759, Jeddah 23326, Saudi Arabia",Indian restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNOrHWigl2oMywRCwbPx5o78ny9TO_BP5Xh8d5Y=w408-h306-k-no,21.5488158,39.1600039,ChIJYzQcSJjRwxURaE8r72IxFe4,3677,1,ar,لايرتقي ان يكون مطعم جيد هل يعقل ان سعر البيبسي قزاز ب٦ ريال هاذا ضحك على الناس لوفي تقييم سلبي لكنت انا اول من يقيم,Babulal بابولال,4.3,https://www.google.com/maps/search/?api=1&query=Babulal%20%D8%A8%D8%A7%D8%A8%D9%88%D9%84%D8%A7%D9%84&query_place_id=ChIJYzQcSJjRwxURaE8r72IxFe4
"3156 طريق الامير سلطان بن عبدالعزيز, Alaziziyah Aljadidah، 6676, Tabuk 47911, Saudi Arabia",Fast food restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipN8jxFrAkFqDt8oPBkL7yagVvvlgITkKxQOlL_g=w408-h306-k-no,28.3801463,36.5761568,ChIJbRBEYwCtqRURI5gYx2ndt8Y,1738,1,ar,"لايستحق التجربه سيء للغايه الموظفين سيئين الأخلاق يفتقرون لأبسط الأشياء في فن التعامل صراحه إنفلات غير طبيعي لاحسيب ولارقيب.",Albaik,3.1,https://www.google.com/maps/search/?api=1&query=Albaik&query_place_id=ChIJbRBEYwCtqRURI5gYx2ndt8Y
"3489 طريق المدينة المنورة، Al Khasha, ABDG7543، 7543, Abha 62521, Saudi Arabia",Indian restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipP1iDZN1dj57R0p88ue4nk_A30kAcSwoeBZ7DuU=w408-h544-k-no,18.2137431,42.5015558,ChIJBw3rLQBV4xUR3W5wNRPMIuU,15,5,ar,لذيذ 👌The receptionist is respectful 👍,Kairali Restaurant,3.6,https://www.google.com/maps/search/?api=1&query=Kairali%20Restaurant&query_place_id=ChIJBw3rLQBV4xUR3W5wNRPMIuU
"PM6W+HQQ, Abdullah Ibn Riwaha, As Sulimaniyah, Riyadh 12242, Saudi Arabia",Chinese restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMpFgHFqgAbMeeO72mZFZ_2E05KWZhcZuBqBS7V=w408-h307-k-no,24.7114742,46.6969842,ChIJkdzPVRwDLz4RFlPtFWUhN1Y,1997,5,ar,لذيذ بس الأسعار مره ارتفعه اتمنى مايتغيروا في الأسعار وجوده الاكل,Riyadh Chinese Restaurant,3.9,https://www.google.com/maps/search/?api=1&query=Riyadh%20Chinese%20Restaurant&query_place_id=ChIJkdzPVRwDLz4RFlPtFWUhN1Y
"4368، 7116 طريق الملك فهد الفرعي، الرحمانية 4368, Riyadh 12341, Saudi Arabia",Mandarin restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipM6sUWta0360_Qoo3n4nr9DrqBmxmy4yKOq80ru=w425-h240-k-no,24.7146967,46.6699663,ChIJr097sDIdLz4R-GixPCv4mno,1575,5,ar,"لذيذ رغم مرور السنوات
نظيف
الموظفون مميزون بلا استثناء",Golden Royal Chinese Restaurant,4.1,https://www.google.com/maps/search/?api=1&query=Golden%20Royal%20Chinese%20Restaurant&query_place_id=ChIJr097sDIdLz4R-GixPCv4mno
"King Fahd Rd, Mansak, Abha 62523, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipPVUunk1C90BNpGM56hQOADgZIAI7I9ZhcJ5-me=w408-h408-k-no,18.2188569,42.528828,ChIJAzP3RzJV4xURIzemxdq9gV4,545,1,ar,للاسف دقيت مشوار بعيد ويوم وصلت مكتوب عالباب مغلق للصيانة ، كان لازم توضحون هذا عالتطبيق,فروج ابو العبد ابها,2.7,https://www.google.com/maps/search/?api=1&query=%D9%81%D8%B1%D9%88%D8%AC%20%D8%A7%D8%A8%D9%88%20%D8%A7%D9%84%D8%B9%D8%A8%D8%AF%20%D8%A7%D8%A8%D9%87%D8%A7&query_place_id=ChIJAzP3RzJV4xURIzemxdq9gV4
"King Abdul Aziz Rd, Al Muftaha, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMyawu1gLBVrLNhx47KoPfw2tV9eAVO7Otz_T4=w408-h541-k-no,18.2104839,42.4904839,ChIJJcWR1cdT4xUR6sPg83N_sLc,814,1,ar,"للاسف كاتبين انه مفتوح حتى 2 ونص
جيت 11 ونص لقيته مقفل",SOHO SQUARE ( دار عصمت),4,https://www.google.com/maps/search/?api=1&query=SOHO%20SQUARE%20(%20%D8%AF%D8%A7%D8%B1%20%D8%B9%D8%B5%D9%85%D8%AA)&query_place_id=ChIJJcWR1cdT4xUR6sPg83N_sLc
"4221 طريق الجنوب، 7277، وسط المدينة،, Al Bahah 65522،, Saudi Arabia",Fast food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPm7ZsdQWIUYFZbwanyeQji8scymuQiJVsGBZXn=w408-h544-k-no,20.0122526,41.4590617,ChIJv5-lx1dF7xURybLiKrVcYeg,124,1,ar,للامانه المصري الى في المحل تعالمه زباله والاكل اللهم لك الحمده خساره تدفع فيه,مطعم Q8 شاورما حطب,3.2,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20Q8%20%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7%20%D8%AD%D8%B7%D8%A8&query_place_id=ChIJv5-lx1dF7xURybLiKrVcYeg
"6HHV+WPP، البديع, Abha 62583, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMWU_4W4XDAwud6mydDQLeT9eRQAPKzz_FKcATF=w408-h544-k-no,18.2298432,42.5943427,ChIJH1TAuFaq_BURYSb5PgTvktQ,2501,1,ar,لن اكرر التجربة ولا انصح به . العمال اخلاقهم سيئة . والكمية مقابل السعر ضئيلة جدا ف الحاشي .,True Hashi Restaurant,4.1,https://www.google.com/maps/search/?api=1&query=True%20Hashi%20Restaurant&query_place_id=ChIJH1TAuFaq_BURYSb5PgTvktQ
"King Khalid Rd, Town Center, Al Bahah 65522, Saudi Arabia",Shawarma restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPaBrw-iG78dJ4g8101H0U6wm5EIRGNXVxTg5yG=w408-h306-k-no,20.0078007,41.460935,ChIJvUpW05dF7xUR-_xaw4JfkcY,773,1,ar,مره يتأخر في الوقت,شاورما حار بناره,3.8,https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7%20%D8%AD%D8%A7%D8%B1%20%D8%A8%D9%86%D8%A7%D8%B1%D9%87&query_place_id=ChIJvUpW05dF7xUR-_xaw4JfkcY
"8755 جادة الامير فهد بن سلطان, Al'awayshah، 3836, Tabuk 47914, Saudi Arabia",Shawarma restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipPnvERLlz5N5paQHSS51EBabS6T1NRDTkdSFvYd=w408-h544-k-no,28.3850583,36.5630932,ChIJHWI4HACtqRURaqyz7cF6r4I,11,5,ar,"ما شاء الله لذيذ خامس مره اطلب منه",مطعم ميال الجادة,4.7,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%85%D9%8A%D8%A7%D9%84%20%D8%A7%D9%84%D8%AC%D8%A7%D8%AF%D8%A9&query_place_id=ChIJHWI4HACtqRURaqyz7cF6r4I
"شارع الشفا, Al Bahah 65522, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipNWMkoHFQxtDupTAZaMt3ZIVl2lhtab1BvrFBw7=w408-h291-k-no,20.0080655,41.451034,ChIJnzLwrF1F7xUR25Uw0pdsWpE,153,5,ar,"ما ودي أبالغ وأصلاً جربته بالصدفة واضح قسم التسويق والإعلان عندهم يحتاج شغل مضاعف عموماً يعلم الله أني ما عاد بشتري من دومينوز وبيتزاهت بعد ما جربت البيتزا عندهم وبرضو الباستا لا تقل لذة عن البيتزا.

المحاسب عبد الكريم الغامدي معاملته وأخلاقه تُدرّس الله يوفقه ويسعده.",نكهة فرن | Oven Flavor,4.3,https://www.google.com/maps/search/?api=1&query=%D9%86%D9%83%D9%87%D8%A9%20%D9%81%D8%B1%D9%86%20%7C%20Oven%20Flavor&query_place_id=ChIJnzLwrF1F7xUR25Uw0pdsWpE
"Shamasan, Abha 62521, Saudi Arabia",Buffet restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipPh92YvscA4rgg7RieLXQ0GH1tLznsCwu2r-Fru=w408-h306-k-no,18.2299826,42.5091244,ChIJG11BbwBV4xURl3bHPE-YIYY,21,1,ar,مالقيت المكان,نبراس الطازج الطعميه,4.4,https://www.google.com/maps/search/?api=1&query=%D9%86%D8%A8%D8%B1%D8%A7%D8%B3%20%D8%A7%D9%84%D8%B7%D8%A7%D8%B2%D8%AC%20%D8%A7%D9%84%D8%B7%D8%B9%D9%85%D9%8A%D9%87&query_place_id=ChIJG11BbwBV4xURl3bHPE-YIYY
"Muhyi Ad Din An Nadhir, Al-Hamra'a, Jeddah 23212, Saudi Arabia",Pakistani restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOhOkP78XtsQbdp43_K0KdBCKfaqy7QqSGd-0vS=w426-h240-k-no,21.5214822,39.163692,ChIJOYBjl43PwxURe5AO02lttcs,1563,5,ar,مطعم شهير وقديم والاكل لذيذ جدا قد يكون الذ مطعم اكل باكستاني او هندي,Marhaba Restaurant Jeddah,3.8,https://www.google.com/maps/search/?api=1&query=Marhaba%20Restaurant%20Jeddah&query_place_id=ChIJOYBjl43PwxURe5AO02lttcs
"Hittin, Pr. Turki Alawwal St, Riyadh 13512, Saudi Arabia",French restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipOYspFzPawKL0k-vpwLvqTdptmJIaG_7iH-R9lF=w408-h544-k-no,24.7585337,46.6060253,ChIJSVLVmKrjLj4RMpkDLMn6QAk,146,5,ar,"مطعم أجواء فاخره جدا",SO. Fleur,4.5,https://www.google.com/maps/search/?api=1&query=SO.%20Fleur&query_place_id=ChIJSVLVmKrjLj4RMpkDLMn6QAk
"King Faisal Rd, Town Center, Al Bahah 65522, Saudi Arabia",Fast food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPEVF1HaNKwgz79d8kkw3PVW78NWYUT94RAhAti=w408-h725-k-no,20.0024517,41.4555386,ChIJBRzXbdhF7xURUaI1hlCMU0k,375,5,ar,"مطعم رهيب جدًا والاكل فيه لذيذ وسعره معقول
والعاملين اللي فيه اخلاقهم عاليه",85gm | إيتي فايڤ جرام,4.7,https://www.google.com/maps/search/?api=1&query=85gm%20%7C%20%D8%A5%D9%8A%D8%AA%D9%8A%20%D9%81%D8%A7%D9%8A%DA%A4%20%D8%AC%D8%B1%D8%A7%D9%85&query_place_id=ChIJBRzXbdhF7xURUaI1hlCMU0k
"شارع الشيخ سعود السديري, Aldhafir, Al Bahah 65526, Saudi Arabia",Health food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipNiOILdxOoh8jtrDxkL3W1XOGYWSI4KJCl1z4Qg=w426-h240-k-no,20.0067753,41.4751268,ChIJY5_XCgZF7xURiqjlloqe6FM,182,5,ar,مطعم افضل من رائع واسعارهم مناسبه جداً والسوداني الي يشتغل والله انه عسل عسل الله يرفقه يارب,الوجبة الصحية,4.7,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%88%D8%AC%D8%A8%D8%A9%20%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9&query_place_id=ChIJY5_XCgZF7xURiqjlloqe6FM
"شارع الملك سعود, Al Khasha, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipNnxtLnvJ3R-dx2-DgJ6ned6QlVm7-YMhBYDaBe=w408-h313-k-no,18.2143181,42.5012222,ChIJ06DjvCRV4xUR_Bps1YX8CWY,509,5,ar,"مطعم جميل
مشاوي طعم لذيذ
وسعر مناسب وتعامل ممتاز
والنظافه والخدمه ممتازه",The Roof Restaurant& Caffee,3.9,https://www.google.com/maps/search/?api=1&query=The%20Roof%20Restaurant%26%20Caffee&query_place_id=ChIJ06DjvCRV4xUR_Bps1YX8CWY
"Imam Saud Bin Abdulaziz Bin Mohammed Rd, King Fahd, Riyadh 12274, Saudi Arabia",Moroccan restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipPk8FNIbL6Huu0rZ34lgZ9hLkvcRI9n8sXlF-KC=w408-h272-k-no,24.7521472,46.6748276,ChIJDf0vKVL9Lj4Rh0_PPs6UJ_E,5179,4,ar,مطعم جيد,Tanjiah Restaurant,4.4,https://www.google.com/maps/search/?api=1&query=Tanjiah%20Restaurant&query_place_id=ChIJDf0vKVL9Lj4Rh0_PPs6UJ_E
"النزهة،شارع الامير سلطان، شارع المطاعم،, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMquLfed1M0RU6Xjif1J4CcAYhgctmpJWrdkcTA=w532-h240-k-no,18.2067133,42.516906,ChIJKZT9OgRT4xUR9ZjtAX6m348,3225,5,ar,"مطعم جيد فعلا جوده الاكل جيده عندهم برياني يستحق التقيم  ممتاز والخدمه جيده والاجواء،ممتازه انصح بزياره المطعم",Al Azariah,3.7,https://www.google.com/maps/search/?api=1&query=Al%20Azariah&query_place_id=ChIJKZT9OgRT4xUR9ZjtAX6m348
Al Waha St - Al Quoz - Al Quoz 3 - Dubai - United Arab Emirates,Restaurant,,https://lh5.googleusercontent.com/p/AF1QipMzW2gtDcaGI7tS7PDYPEBOevKS7HclnT3i5fY4=w408-h292-k-no,25.1621281,55.2489863,ChIJIetuxSJpXz4ROw7fLCPw6Ik,39,4,ar,مطعم جيّد والخدمة فيه مريحة,AL BAHA Levantine Restaurant,4.4,https://www.google.com/maps/search/?api=1&query=AL%20BAHA%20Levantine%20Restaurant&query_place_id=ChIJIetuxSJpXz4ROw7fLCPw6Ik
"Alaziziyah Alqadimah, Tabuk 47912, Saudi Arabia",Restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipPdo9hJBAHJhCpEmGKZ84Ahh0yMufG0MvIeSXjC=w408-h725-k-no,28.3865243,36.5644019,ChIJIwhiJvutqRURkH_-ReQHw8Y,34,1,ar,مطعم سي جدا وموقعه داخل المول سئ,شطيرة الجوع,4.6,https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B7%D9%8A%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AC%D9%88%D8%B9&query_place_id=ChIJIwhiJvutqRURkH_-ReQHw8Y
"9HP6+GG6, Al'awayshah, Tabuk 47914, Saudi Arabia",Indian restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipM0VwbKl0b8mQEvAvuNr-8LC1Sww2dvvFEIiSil=w426-h240-k-no,28.386283,36.5612713,ChIJz3t3vjitqRURR4VV4WjJZis,9,1,ar,"مطعم سيء جداً لا طعم ولانكهه مميزه وفي نظام هندي عند الهنود أصحابه إذا العميل جديد يطلب ويحاسب علطول يخافون ينحاش مايحاسب .. وتعامل مقرف جداً",Amber indian restaurant,3.3,https://www.google.com/maps/search/?api=1&query=Amber%20indian%20restaurant&query_place_id=ChIJz3t3vjitqRURR4VV4WjJZis
"Northern Ring Rd, Al Ghadir, Riyadh 13311, Saudi Arabia",Moroccan restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMnPb_e7SsVCN0kdB9QB913vJ36V7WnX4ng8_vy=w408-h544-k-no,24.7644312,46.6532379,ChIJez1m_YbjLj4RTSzbNsoY0YE,122,5,ar,"مطعم مغربي في فندق موفنمبيك الدور ١٥ الخدمه والاستقبال مررره مهتمين 💯 ويدلعونك الاكل لذيذ جدا جربت كسكس بالخضار وكفته لحم بالبيض مرره لذيذه وسلطه بلدي الطباق متوسطه حق شخصين الاسعار مرره مرتفعه العصيراات ب ٥٢ ريال مبالغ فيه  بس حبييت الاطلاله والمكان مرره جميل ويستحق التجربه يضيفونك شاي مغربي عند المدخل",Fez,4.4,https://www.google.com/maps/search/?api=1&query=Fez&query_place_id=ChIJez1m_YbjLj4RTSzbNsoY0YE
"2858 Sari Br Rd, حي الزهراء, Jeddah 23424, Saudi Arabia",Indian restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNO_ssDoLYFJfrOB77jeEFE-Rk20nvsbbBFMgWV=w408-h306-k-no,21.5725028,39.1325702,ChIJj5XXG8DawxURfDuHnxCPrqw,4987,5,ar,مطعم ممتاز,"5 Rivers ""Indian Restaurant""",4.6,https://www.google.com/maps/search/?api=1&query=5%20Rivers%20%22Indian%20Restaurant%22&query_place_id=ChIJj5XXG8DawxURfDuHnxCPrqw
"9HH6+M8C، بنية كساب, Almunshiyah Al Qadimah, Tabuk 47914, Saudi Arabia",Restaurant,Tabuk,https://lh4.googleusercontent.com/5FFdIthuGftg9GrALj9tzQZhJDfLwzHElW_P7-ckm_6EKe9bzpjV3lVj-QjzXrVw=w426-h240-k-no,28.3791979,36.5607673,ChIJHxartFasqRURCt2j0SpY4Go,235,5,ar,مطعم من افضل المطاعم اليمنيه في تبوك,"مطعم الوفاء عباس الخالدية",4.1,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D9%88%D9%81%D8%A7%D8%A1%20%D8%B9%D8%A8%D8%A7%D8%B3%20%D8%A7%D9%84%D8%AE%D8%A7%D9%84%D8%AF%D9%8A%D8%A9&query_place_id=ChIJHxartFasqRURCt2j0SpY4Go
"Makkah Al Mukarramah Br Rd, Umm Al Hamam Al Sharqi, Turki Square, Ground Floor Saudi Arabia",Indian restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNKS3cp_tMZt_9NKQzGiWOgnD3qRVYS4Q3lsUv_=w408-h306-k-no,24.6754904,46.6680345,ChIJS_DAgK0cLz4RIyMTOf5lxR0,7483,5,ar,مطعم هندي جميل بس الاسعار مرتفعه قليلا,Zafran Indian Kitchen - Turki Square,4.3,https://www.google.com/maps/search/?api=1&query=Zafran%20Indian%20Kitchen%20-%20Turki%20Square&query_place_id=ChIJS_DAgK0cLz4RIyMTOf5lxR0
"Hira St, Al Zahra, Jeddah 23522, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPiWgGsY5JSmDDaTbJW7QQdTC82FjUrz0ohm6xr=w426-h240-k-no,21.6100828,39.1388717,ChIJ-Y0byT3bwxURlhb21dp6gWE,5727,5,ar,مطعم يستحق خمس نجوم ويستاهل الزياره كانك بالشام الاجواالاكل المكان ولاغلطه المشاوي وشيخ المحشي دايمانطلبهاوفته الباذنجان والكبه والضيافة بالشاهي والبسبوسه ولااحلاصراحه افضل مطعم شامي في جده,(Hona Damascus),4,https://www.google.com/maps/search/?api=1&query=(Hona%20Damascus)&query_place_id=ChIJ-Y0byT3bwxURlhb21dp6gWE
"GF48+XP3, King Khalid Rd, Tabuk 47512, Saudi Arabia",Restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipMLNczX5aZa2eh7_VcFGCKXNDCXGDAz4bT2mHp4=w408-h306-k-no,28.5073963,36.4667847,ChIJtyNoqO-wqRURVqjlXKYsZMw,564,2,ar,مقبول,"Turkish Restaurant, Tabuk.jorden road",3.5,https://www.google.com/maps/search/?api=1&query=Turkish%20Restaurant%2C%20Tabuk.jorden%20road&query_place_id=ChIJtyNoqO-wqRURVqjlXKYsZMw
"Abdullah Sulayman St, Al Fayha'a, Jeddah 22246, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipOZQfdeLBCmT6BOliyi8f_koWCbmopaeuFbboGY=w408-h725-k-no,21.4853618,39.2305392,ChIJSSnnIqPPwxUR_k3pefEiJfg,1563,3,ar,مقلقل حقهم أجمل منه مافي بصراحه لكن الرز قليل قليل جدا جدا مشكله ٧ النفر قليل الصحون قاضيه والله سفري ٧ مره اروح لهم نفس الشي اطلب زياده نفر كمان مافي قليل كميه الرز يحطون بالصحون مررره قليله,Rouh Hadramout Restaurant,3.9,https://www.google.com/maps/search/?api=1&query=Rouh%20Hadramout%20Restaurant&query_place_id=ChIJSSnnIqPPwxUR_k3pefEiJfg
"طريق العقيق, Albaher, Al Bahah 65525, Saudi Arabia",Arab restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipP90C_bIRS1ZEosf8sVOI6fP45BQarkA-GY-Qfw=w408-h456-k-no,20.0183678,41.4730228,ChIJSZAPLhpF7xUR1H8pUaJ-25o,1083,5,ar,ممتاز,مطعم ريدان,3.7,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%B1%D9%8A%D8%AF%D8%A7%D9%86&query_place_id=ChIJSZAPLhpF7xUR1H8pUaJ-25o
"2FCF+XX، 4708 طريق العقيق، 7212, Al Bahah 65525, Saudi Arabia",Chicken restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipMYu5bWjDIUFw1TbzWZVZVsv5P0uyNsATLO0OFd=w408-h274-k-no,20.0224375,41.4749375,ChIJ16i_66ZF7xURhSOdUQx28qk,3085,5,ar,ممتاز,Al Tazaj,3.8,https://www.google.com/maps/search/?api=1&query=Al%20Tazaj&query_place_id=ChIJ16i_66ZF7xURhSOdUQx28qk
"4280 King Abdul Aziz Rd, Thirah, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipP3hhkeeLjgS-SGnAuMo5POmuhJ7cXR_2aRLsKi=w408-h544-k-no,18.2013077,42.5073162,ChIJl0Y14oJT4xURd60WFpH_wwo,1845,5,ar,ممتاز,LAS TAPAS Restaurant,3.6,https://www.google.com/maps/search/?api=1&query=LAS%20TAPAS%20Restaurant&query_place_id=ChIJl0Y14oJT4xURd60WFpH_wwo
"شارع الشيخ ابراهيم الابراهيم, Alhawiyah, Al Bahah 65525, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipNDNtyDfJz2JxBlER1Xj8djA-RGON1WOPwrSGE6=w408-h412-k-no,20.0183092,41.4671928,ChIJ-yrERQBF7xURdoahvyt7FP8,113,5,ar,ممتاز 👌,بارتي بوكس PARTY BOX,4.7,https://www.google.com/maps/search/?api=1&query=%D8%A8%D8%A7%D8%B1%D8%AA%D9%8A%20%D8%A8%D9%88%D9%83%D8%B3%20PARTY%20BOX&query_place_id=ChIJ-yrERQBF7xURdoahvyt7FP8
"asir, abha, Street Amr ibn al-Jamuh 6597 عسير، ابها، شارع عمرو بن الجموع 6597, Abha 62584, Saudi Arabia",Hotel,Abha,https://lh5.googleusercontent.com/p/AF1QipMsj7ZJ_H3SPXtgwJBaw4FjwfVZZ5zRAjPocv9W=w408-h408-k-no,18.2255079,42.595831,ChIJ2a2hUcer_BURatI6f_iMqD0,802,5,ar,ممتاز جدا,Quartz Hotel | كوارتز شقق تنفيذية,4.5,https://www.google.com/maps/search/?api=1&query=Quartz%20Hotel%20%7C%20%D9%83%D9%88%D8%A7%D8%B1%D8%AA%D8%B2%20%D8%B4%D9%82%D9%82%20%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9&query_place_id=ChIJ2a2hUcer_BURatI6f_iMqD0
"Muhammad Ibn Abdul Aziz, Al Andalus, 3077 - حي, Jeddah Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMW5FnptxT8RM3Gz7_d58hse0ZHTltfI4I-O3kx=w408-h272-k-no,21.5515758,39.1630615,ChIJEYZvBsjRwxURkEFq8K4oIvY,13,5,ar,ممتاز جدا اشكر الموظفة ملاك على حسن الاستقبال والخدمه,The Kitchens Restaurant by Galleria Hotel Jeddah,3.7,https://www.google.com/maps/search/?api=1&query=The%20Kitchens%20Restaurant%20by%20Galleria%20Hotel%20Jeddah&query_place_id=ChIJEYZvBsjRwxURkEFq8K4oIvY
"2F89+HJF, Alhawiyah, Al Bahah 65525, Saudi Arabia",Breakfast restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPEceH0A8zyOm_hjBU1QZZzs9OVRG-YyWh7ixF3=w408-h544-k-no,20.0164483,41.4690485,ChIJ1R3gZsZF7xURGAWl0b6O6-g,419,5,ar,"ممتاز ماشاءالله ونظيف",مطعم فوال زهرة النخيل,3.8,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%81%D9%88%D8%A7%D9%84%20%D8%B2%D9%87%D8%B1%D8%A9%20%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84&query_place_id=ChIJ1R3gZsZF7xURGAWl0b6O6-g
"2F67+PRP, Town Center, Al Bahah 65522, Saudi Arabia",Buffet restaurant,Al Bahah,,20.0118726,41.4646054,ChIJGf9sS_ZF7xURH9mOVyvvmbg,46,5,ar,ممتازة البوفيه، تحتاج فقط شوية تطوير وتحديد,بوفية حاتم,3.8,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%88%D9%81%D9%8A%D8%A9%20%D8%AD%D8%A7%D8%AA%D9%85&query_place_id=ChIJGf9sS_ZF7xURH9mOVyvvmbg
